Edge 	Weight
1653 - 18984 	3594 
13911 - 18985 	8439 
2503 - 18986 	1454 
22906 - 18987 	1931 
693 - 18988 	2429 
8531 - 18989 	5516 
31112 - 18990 	5178 
23438 - 18991 	1689 
13118 - 18992 	7383 
31884 - 18993 	5608 
973 - 18994 	1952 
13274 - 18995 	1993 
1226 - 18996 	1788 
24884 - 18997 	7801 
20229 - 18998 	151 
16451 - 18999 	4083 
3290 - 19000 	6844 
12641 - 19001 	6202 
31250 - 19002 	5476 
13558 - 19003 	2673 
35945 - 19004 	5791 
21972 - 19005 	8214 
35019 - 19006 	2466 
38121 - 19007 	2213 
38151 - 19008 	1956 
29091 - 19009 	2341 
39312 - 19010 	11382 
11159 - 19011 	2944 
8907 - 19012 	8114 
7372 - 19013 	10529 
14139 - 19014 	2149 
27802 - 19015 	12482 
23489 - 19016 	2682 
37873 - 19017 	2630 
17247 - 19018 	9949 
1716 - 19019 	726 
21040 - 19020 	7379 
37426 - 19021 	1112 
11379 - 19022 	2482 
4847 - 19023 	1603 
17176 - 19024 	8368 
16987 - 19025 	5354 
29901 - 19026 	2074 
9331 - 19027 	4973 
20977 - 19028 	3688 
7481 - 19029 	4658 
24059 - 19030 	6758 
34675 - 19031 	1094 
21438 - 19032 	3896 
12962 - 19033 	9859 
19045 - 19034 	5829 
10226 - 19035 	9997 
27258 - 19036 	6544 
39573 - 19037 	8430 
8342 - 19038 	7796 
6124 - 19039 	284 
25507 - 19040 	3494 
17087 - 19041 	5524 
24644 - 19042 	4245 
24375 - 19043 	832 
14669 - 19044 	8091 
1428 - 19045 	2429 
35996 - 19046 	4321 
17120 - 19047 	1155 
33739 - 19048 	7429 
32859 - 19049 	11138 
35910 - 19050 	10537 
34052 - 19051 	3196 
16293 - 19052 	3768 
25789 - 19053 	4354 
19310 - 19054 	11654 
25116 - 19055 	3588 
33076 - 19056 	3160 
19614 - 19057 	1110 
29164 - 19058 	685 
23792 - 19059 	2702 
4325 - 19060 	1386 
37254 - 19061 	3707 
5701 - 19062 	8683 
28749 - 19063 	6198 
5598 - 19064 	2362 
21901 - 19065 	2100 
22339 - 19066 	7093 
3379 - 19067 	2868 
2449 - 19068 	6465 
26898 - 19069 	3454 
9 - 19070 	3203 
5027 - 19071 	4572 
9687 - 19072 	5690 
27101 - 19073 	2838 
1291 - 19074 	4603 
508 - 19075 	2302 
32949 - 19076 	3970 
12710 - 19077 	12441 
35142 - 19078 	667 
25438 - 19079 	7662 
16418 - 19080 	4934 
32658 - 19081 	500 
31568 - 19082 	661 
37229 - 19083 	2236 
6386 - 19084 	10523 
7782 - 19085 	2388 
29125 - 19086 	8302 
7632 - 19087 	442 
32991 - 19088 	5114 
860 - 19089 	7273 
15435 - 19090 	711 
20006 - 19091 	19068 
37438 - 19092 	2322 
29493 - 19093 	6175 
27754 - 19094 	16106 
3199 - 19095 	2703 
31811 - 19096 	551 
30817 - 19097 	6266 
25241 - 19098 	2511 
26332 - 19099 	4432 
33464 - 19100 	6923 
34551 - 19101 	18356 
21005 - 19102 	4261 
2799 - 19103 	3088 
25226 - 19104 	2992 
22869 - 19105 	4664 
38087 - 19106 	7143 
15345 - 19107 	5857 
28998 - 19108 	3883 
7174 - 19109 	11613 
34584 - 19110 	1738 
13249 - 19111 	7539 
15929 - 19112 	264 
33879 - 19113 	3316 
2131 - 19114 	7424 
24330 - 19115 	13815 
32134 - 19116 	236 
30222 - 19117 	2540 
1218 - 19118 	7184 
4630 - 19119 	2731 
29341 - 19120 	11488 
30363 - 19121 	2119 
18857 - 19122 	6809 
26471 - 19123 	8690 
24400 - 19124 	410 
26589 - 19125 	9367 
20238 - 19126 	4683 
14877 - 19127 	5846 
22969 - 19128 	3355 
36508 - 19129 	4269 
21516 - 19130 	5113 
22629 - 19131 	6483 
36419 - 19132 	730 
33187 - 19133 	95 
28737 - 19134 	3263 
29236 - 19135 	7648 
36129 - 19136 	5081 
21125 - 19137 	7955 
30547 - 19138 	3770 
30029 - 19139 	6110 
5149 - 19140 	10664 
2317 - 19141 	4686 
537 - 19142 	3202 
34129 - 19143 	6790 
38415 - 19144 	8305 
4535 - 19145 	5014 
22578 - 19146 	3021 
34208 - 19147 	4946 
39302 - 19148 	8398 
24242 - 19149 	575 
22773 - 19150 	3253 
17620 - 19151 	3290 
19934 - 19152 	1970 
19213 - 19153 	370 
9048 - 19154 	5252 
4283 - 19155 	10909 
35337 - 19156 	5066 
2580 - 19157 	4248 
3983 - 19158 	3599 
26257 - 19159 	164 
10396 - 19160 	551 
21925 - 19161 	7194 
21024 - 19162 	620 
25170 - 19163 	2747 
16957 - 19164 	15918 
1592 - 19165 	5459 
7195 - 19166 	2349 
16283 - 19167 	7666 
32310 - 19168 	6269 
31424 - 19169 	563 
404 - 19170 	3937 
23637 - 19171 	2557 
24119 - 19172 	3064 
2930 - 19173 	10876 
6970 - 19174 	7484 
9834 - 19175 	11211 
10531 - 19176 	2771 
14920 - 19177 	7057 
4059 - 19178 	6716 
38726 - 19179 	1080 
10758 - 19180 	1486 
21424 - 19181 	869 
15214 - 19182 	3517 
8633 - 19183 	7455 
2851 - 19184 	786 
27202 - 19185 	3938 
38192 - 19186 	1342 
11180 - 19187 	1237 
31067 - 19188 	86 
17260 - 19189 	3154 
24024 - 19190 	15328 
10473 - 19191 	4696 
14223 - 19192 	1427 
3292 - 19193 	5502 
18904 - 19194 	155 
5278 - 19195 	1909 
24277 - 19196 	6534 
13962 - 19197 	172 
27297 - 19198 	215 
27088 - 19199 	176 
28944 - 19200 	1684 
2595 - 19201 	14745 
11070 - 19202 	3682 
1037 - 19203 	635 
20446 - 19204 	256 
4504 - 19205 	4625 
15577 - 19206 	9362 
16602 - 19207 	9159 
8366 - 19208 	6332 
32700 - 19209 	11062 
15199 - 19210 	5357 
10317 - 19211 	5901 
9469 - 19212 	4885 
38739 - 19213 	6307 
37518 - 19214 	4858 
26718 - 19215 	5954 
5796 - 19216 	7135 
30926 - 19217 	4944 
7652 - 19218 	1659 
20628 - 19219 	5983 
33534 - 19220 	1494 
11551 - 19221 	10410 
11715 - 19222 	3231 
16781 - 19223 	1106 
31220 - 19224 	3941 
39872 - 19225 	16283 
15736 - 19226 	1520 
25423 - 19227 	2229 
27980 - 19228 	7880 
14800 - 19229 	2302 
36416 - 19230 	487 
27109 - 19231 	1008 
20898 - 19232 	3065 
18924 - 19233 	9539 
28119 - 19234 	759 
4859 - 19235 	2637 
16477 - 19236 	7059 
952 - 19237 	10878 
27531 - 19238 	6574 
4736 - 19239 	1419 
37723 - 19240 	621 
11648 - 19241 	1150 
28047 - 19242 	19780 
19085 - 19243 	1697 
4975 - 19244 	114 
11406 - 19245 	2165 
21344 - 19246 	11579 
16991 - 19247 	2978 
26637 - 19248 	12667 
15106 - 19249 	8709 
38139 - 19250 	3940 
5281 - 19251 	2003 
19976 - 19252 	3746 
4289 - 19253 	737 
6324 - 19254 	15123 
10907 - 19255 	5224 
11322 - 19256 	6573 
30463 - 19257 	3430 
15883 - 19258 	7097 
686 - 19259 	9023 
24906 - 19260 	4869 
20093 - 19261 	12309 
38836 - 19262 	15638 
37419 - 19263 	3139 
23019 - 19264 	5715 
32007 - 19265 	9320 
17718 - 19266 	14275 
14918 - 19267 	2251 
10467 - 19268 	5233 
24632 - 19269 	3997 
19944 - 19270 	307 
17451 - 19271 	3149 
25815 - 19272 	676 
10007 - 19273 	1721 
4745 - 19274 	13124 
25067 - 19275 	6166 
8753 - 19276 	18067 
24977 - 19277 	4440 
28779 - 19278 	2101 
1166 - 19279 	4932 
17337 - 19280 	4334 
9803 - 19281 	6002 
3895 - 19282 	741 
38842 - 19283 	1922 
26032 - 19284 	6411 
37599 - 19285 	1205 
28424 - 19286 	10545 
37157 - 19287 	9757 
25704 - 19288 	2006 
22553 - 19289 	549 
2779 - 19290 	4328 
20405 - 19291 	3451 
23947 - 19292 	2949 
4145 - 19293 	2013 
6523 - 19294 	1138 
21489 - 19295 	4854 
26885 - 19296 	7527 
10516 - 19297 	2038 
30750 - 19298 	7311 
39617 - 19299 	2267 
14844 - 19300 	4079 
24442 - 19301 	11794 
22467 - 19302 	9136 
6801 - 19303 	8849 
35015 - 19304 	7619 
21424 - 19305 	222 
31536 - 19306 	2583 
8420 - 19307 	2492 
38432 - 19308 	6657 
36023 - 19309 	7457 
29315 - 19310 	408 
7745 - 19311 	3617 
27856 - 19312 	5087 
2117 - 19313 	3880 
35312 - 19314 	4721 
10861 - 19315 	1056 
15712 - 19316 	4467 
34776 - 19317 	5756 
10612 - 19318 	405 
21086 - 19319 	7767 
8931 - 19320 	7150 
31677 - 19321 	5761 
39234 - 19322 	4780 
39409 - 19323 	2935 
2847 - 19324 	4557 
12590 - 19325 	828 
25252 - 19326 	3601 
9651 - 19327 	3311 
16735 - 19328 	9886 
19843 - 19329 	1583 
39277 - 19330 	2866 
29053 - 19331 	5145 
27274 - 19332 	16204 
7400 - 19333 	9778 
39294 - 19334 	8169 
34518 - 19335 	4114 
15617 - 19336 	5109 
18747 - 19337 	8911 
32758 - 19338 	4498 
28057 - 19339 	53 
7417 - 19340 	1060 
8979 - 19341 	1962 
30303 - 19342 	2918 
37156 - 19343 	2043 
25837 - 19344 	2198 
14319 - 19345 	4126 
30954 - 19346 	979 
16640 - 19347 	3542 
5540 - 19348 	12905 
9871 - 19349 	275 
13397 - 19350 	1780 
34506 - 19351 	2177 
20326 - 19352 	2245 
27507 - 19353 	339 
35651 - 19354 	1884 
23170 - 19355 	13993 
32819 - 19356 	7210 
29451 - 19357 	5828 
20266 - 19358 	14065 
19403 - 19359 	1030 
25225 - 19360 	4709 
11974 - 19361 	652 
31380 - 19362 	1564 
27668 - 19363 	4011 
12551 - 19364 	3277 
13281 - 19365 	3547 
9837 - 19366 	9209 
23699 - 19367 	1869 
9289 - 19368 	1296 
31340 - 19369 	6711 
2966 - 19370 	2584 
18431 - 19371 	1225 
22435 - 19372 	20696 
23290 - 19373 	1836 
11493 - 19374 	2514 
28935 - 19375 	1680 
23387 - 19376 	2678 
38635 - 19377 	2386 
140 - 19378 	1621 
20790 - 19379 	6940 
8724 - 19380 	6211 
27871 - 19381 	1669 
18678 - 19382 	4682 
15316 - 19383 	13130 
29797 - 19384 	2612 
9303 - 19385 	3397 
36244 - 19386 	1767 
12283 - 19387 	7310 
24366 - 19388 	15925 
20591 - 19389 	3534 
9925 - 19390 	1389 
30243 - 19391 	1232 
26822 - 19392 	3669 
18581 - 19393 	5411 
32949 - 19394 	384 
26977 - 19395 	3553 
14725 - 19396 	5694 
39266 - 19397 	808 
9136 - 19398 	3010 
6879 - 19399 	10445 
37683 - 19400 	4619 
20150 - 19401 	6377 
9866 - 19402 	2692 
10940 - 19403 	2970 
17078 - 19404 	5726 
16643 - 19405 	2404 
11645 - 19406 	1312 
21211 - 19407 	4858 
37023 - 19408 	7569 
35639 - 19409 	4783 
32196 - 19410 	3748 
27049 - 19411 	7187 
5659 - 19412 	5024 
7736 - 19413 	6571 
33623 - 19414 	480 
25276 - 19415 	3676 
14769 - 19416 	2236 
23618 - 19417 	205 
15329 - 19418 	4439 
34357 - 19419 	1335 
20883 - 19420 	852 
23199 - 19421 	10613 
39952 - 19422 	4450 
36090 - 19423 	6412 
1621 - 19424 	2414 
6439 - 19425 	2057 
12861 - 19426 	8685 
28813 - 19427 	681 
19481 - 19428 	2339 
5353 - 19429 	2389 
38933 - 19430 	1666 
27287 - 19431 	7564 
4492 - 19432 	2132 
3721 - 19433 	2681 
9827 - 19434 	4643 
2257 - 19435 	2847 
36176 - 19436 	11274 
31722 - 19437 	686 
37460 - 19438 	4860 
28262 - 19439 	908 
24900 - 19440 	13526 
14645 - 19441 	3239 
38745 - 19442 	2845 
24547 - 19443 	9786 
17139 - 19444 	10314 
37554 - 19445 	4284 
31331 - 19446 	710 
17545 - 19447 	4149 
5290 - 19448 	14648 
7235 - 19449 	5860 
18719 - 19450 	9336 
21995 - 19451 	1590 
21647 - 19452 	4447 
32620 - 19453 	1411 
22684 - 19454 	7463 
33080 - 19455 	940 
877 - 19456 	4732 
17851 - 19457 	41 
28405 - 19458 	4197 
39198 - 19459 	5566 
5275 - 19460 	253 
30791 - 19461 	4788 
18835 - 19462 	2022 
30700 - 19463 	3089 
10909 - 19464 	3796 
12395 - 19465 	3725 
14742 - 19466 	3098 
33515 - 19467 	1575 
8143 - 19468 	12521 
12716 - 19469 	6808 
36788 - 19470 	3526 
18539 - 19471 	7756 
26133 - 19472 	2755 
36467 - 19473 	3270 
14118 - 19474 	5500 
12513 - 19475 	4542 
20086 - 19476 	11366 
5830 - 19477 	2122 
6538 - 19478 	9035 
12902 - 19479 	11647 
12841 - 19480 	1055 
9521 - 19481 	2260 
18196 - 19482 	9511 
1740 - 19483 	19626 
2630 - 19484 	4771 
28809 - 19485 	3298 
9813 - 19486 	1128 
16617 - 19487 	4578 
33391 - 19488 	3572 
32397 - 19489 	3892 
17540 - 19490 	4422 
36103 - 19491 	1807 
16451 - 19492 	4143 
12300 - 19493 	367 
25077 - 19494 	6007 
10989 - 19495 	5508 
5877 - 19496 	5208 
27451 - 19497 	4230 
14836 - 19498 	3965 
6736 - 19499 	1031 
32352 - 19500 	5744 
4749 - 19501 	1717 
37943 - 19502 	6046 
10656 - 19503 	522 
7521 - 19504 	879 
33531 - 19505 	4128 
2876 - 19506 	4174 
29798 - 19507 	890 
27510 - 19508 	752 
16568 - 19509 	11604 
27074 - 19510 	538 
30699 - 19511 	837 
3551 - 19512 	3785 
8357 - 19513 	1969 
30699 - 19514 	4439 
38745 - 19515 	6067 
28631 - 19516 	13095 
23527 - 19517 	3053 
6792 - 19518 	4209 
732 - 19519 	3699 
37933 - 19520 	6278 
36079 - 19521 	2117 
9360 - 19522 	9345 
12274 - 19523 	4139 
2174 - 19524 	1004 
3056 - 19525 	8480 
10374 - 19526 	9735 
35429 - 19527 	1440 
37442 - 19528 	2685 
27288 - 19529 	2039 
23011 - 19530 	192 
14672 - 19531 	3603 
35889 - 19532 	8537 
21828 - 19533 	4207 
4827 - 19534 	1725 
16963 - 19535 	4739 
28728 - 19536 	1967 
39688 - 19537 	334 
15660 - 19538 	1512 
5395 - 19539 	406 
36650 - 19540 	4110 
32884 - 19541 	12037 
25604 - 19542 	3403 
31859 - 19543 	4843 
9581 - 19544 	1127 
29630 - 19545 	2566 
29506 - 19546 	6811 
1401 - 19547 	844 
19626 - 19548 	5968 
13652 - 19549 	4927 
10202 - 19550 	14107 
29962 - 19551 	13351 
30387 - 19552 	1749 
3951 - 19553 	16739 
365 - 19554 	506 
3686 - 19555 	1014 
35535 - 19556 	2256 
25898 - 19557 	3548 
27989 - 19558 	3145 
5351 - 19559 	796 
22459 - 19560 	4612 
6529 - 19561 	2519 
38558 - 19562 	36 
38584 - 19563 	2251 
8002 - 19564 	9775 
28186 - 19565 	9721 
25409 - 19566 	10077 
8380 - 19567 	1763 
35886 - 19568 	4965 
16026 - 19569 	5477 
31762 - 19570 	1683 
12815 - 19571 	19315 
9693 - 19572 	9638 
20884 - 19573 	9297 
21476 - 19574 	5700 
33127 - 19575 	971 
19819 - 19576 	6844 
32056 - 19577 	2887 
990 - 19578 	1665 
9213 - 19579 	463 
480 - 19580 	579 
28247 - 19581 	3398 
22541 - 19582 	3899 
17544 - 19583 	8392 
16634 - 19584 	1526 
30523 - 19585 	7463 
16248 - 19586 	5015 
17459 - 19587 	9419 
6205 - 19588 	7534 
20385 - 19589 	2447 
17859 - 19590 	266 
33173 - 19591 	7343 
23138 - 19592 	1497 
2207 - 19593 	1286 
8962 - 19594 	8129 
408 - 19595 	11496 
64 - 19596 	1396 
9191 - 19597 	1466 
11450 - 19598 	1436 
5893 - 19599 	2233 
173 - 19600 	10223 
7907 - 19601 	6149 
3442 - 19602 	9557 
14019 - 19603 	11700 
13328 - 19604 	4232 
6663 - 19605 	10006 
23581 - 19606 	1549 
17965 - 19607 	12181 
28044 - 19608 	10303 
4114 - 19609 	5688 
17771 - 19610 	2790 
20232 - 19611 	3761 
36691 - 19612 	1576 
28018 - 19613 	14229 
6746 - 19614 	3025 
28215 - 19615 	2985 
8229 - 19616 	4347 
12312 - 19617 	4983 
24108 - 19618 	4827 
38563 - 19619 	6041 
29156 - 19620 	5447 
37706 - 19621 	4425 
16185 - 19622 	6797 
30164 - 19623 	2832 
10613 - 19624 	6259 
38513 - 19625 	1263 
13266 - 19626 	4486 
29979 - 19627 	1803 
5019 - 19628 	3271 
18451 - 19629 	2659 
22579 - 19630 	10556 
21419 - 19631 	8524 
5075 - 19632 	934 
25371 - 19633 	11163 
32864 - 19634 	507 
3051 - 19635 	3542 
18264 - 19636 	570 
2194 - 19637 	9334 
36544 - 19638 	6679 
12063 - 19639 	10065 
11507 - 19640 	576 
36438 - 19641 	1718 
39728 - 19642 	2166 
37961 - 19643 	3689 
36582 - 19644 	10575 
17317 - 19645 	997 
23996 - 19646 	3698 
21031 - 19647 	5970 
21660 - 19648 	4187 
4120 - 19649 	3862 
24524 - 19650 	1095 
34873 - 19651 	9135 
10819 - 19652 	3148 
35448 - 19653 	6491 
4904 - 19654 	5613 
18598 - 19655 	1755 
38465 - 19656 	3190 
5485 - 19657 	767 
26867 - 19658 	663 
21126 - 19659 	6394 
13151 - 19660 	2236 
10912 - 19661 	2740 
7816 - 19662 	2472 
2174 - 19663 	5852 
23225 - 19664 	756 
39232 - 19665 	888 
3123 - 19666 	3952 
10430 - 19667 	6979 
4351 - 19668 	4876 
12277 - 19669 	3259 
16963 - 19670 	12378 
16069 - 19671 	3128 
12207 - 19672 	2544 
34367 - 19673 	4014 
16544 - 19674 	5302 
9614 - 19675 	4717 
32765 - 19676 	836 
15191 - 19677 	376 
39492 - 19678 	2778 
26575 - 19679 	5518 
14884 - 19680 	18157 
36745 - 19681 	2789 
11484 - 19682 	4029 
35374 - 19683 	5501 
15433 - 19684 	2762 
6250 - 19685 	1019 
22728 - 19686 	209 
27223 - 19687 	2540 
17309 - 19688 	11033 
17685 - 19689 	2421 
34173 - 19690 	6534 
7634 - 19691 	7888 
38440 - 19692 	5149 
30874 - 19693 	4345 
14155 - 19694 	6142 
8270 - 19695 	5097 
18788 - 19696 	2281 
36345 - 19697 	1646 
25484 - 19698 	1986 
28779 - 19699 	2663 
31854 - 19700 	170 
38612 - 19701 	488 
615 - 19702 	2231 
5892 - 19703 	3566 
13135 - 19704 	83 
35792 - 19705 	6509 
589 - 19706 	6503 
6134 - 19707 	7520 
333 - 19708 	6073 
16899 - 19709 	8571 
15410 - 19710 	8044 
10183 - 19711 	2794 
1831 - 19712 	4341 
20954 - 19713 	4063 
5942 - 19714 	2146 
31708 - 19715 	1877 
19087 - 19716 	2820 
5215 - 19717 	551 
28972 - 19718 	5201 
908 - 19719 	4057 
33240 - 19720 	897 
12019 - 19721 	4776 
4357 - 19722 	10336 
23546 - 19723 	8064 
2779 - 19724 	3372 
24361 - 19725 	5095 
15176 - 19726 	6462 
11496 - 19727 	6800 
27789 - 19728 	4329 
2742 - 19729 	17105 
39832 - 19730 	5256 
26708 - 19731 	2371 
21338 - 19732 	6657 
4036 - 19733 	6622 
18441 - 19734 	2448 
12811 - 19735 	2530 
24054 - 19736 	8703 
37933 - 19737 	718 
24384 - 19738 	8120 
21195 - 19739 	2541 
2745 - 19740 	2471 
20000 - 19741 	3926 
32712 - 19742 	1542 
33566 - 19743 	2458 
19278 - 19744 	1127 
36292 - 19745 	5843 
7956 - 19746 	9325 
20493 - 19747 	5774 
30885 - 19748 	3792 
39738 - 19749 	1510 
39618 - 19750 	6178 
35667 - 19751 	1241 
26954 - 19752 	2931 
22543 - 19753 	3353 
31409 - 19754 	2243 
36858 - 19755 	3489 
6656 - 19756 	1906 
22535 - 19757 	2472 
6947 - 19758 	10786 
10957 - 19759 	1135 
35540 - 19760 	9369 
16180 - 19761 	4674 
37542 - 19762 	4497 
5543 - 19763 	5030 
31680 - 19764 	1173 
19580 - 19765 	5027 
30719 - 19766 	1887 
26968 - 19767 	556 
25452 - 19768 	10212 
21863 - 19769 	4532 
38994 - 19770 	5851 
35875 - 19771 	1686 
24508 - 19772 	3117 
3329 - 19773 	4942 
30851 - 19774 	5503 
4310 - 19775 	2651 
25600 - 19776 	2310 
461 - 19777 	7134 
5056 - 19778 	344 
24597 - 19779 	4943 
24005 - 19780 	2974 
24674 - 19781 	2582 
5794 - 19782 	2653 
34179 - 19783 	6971 
9611 - 19784 	13256 
24329 - 19785 	1489 
34447 - 19786 	4603 
7168 - 19787 	4580 
8700 - 19788 	1465 
13341 - 19789 	5892 
11641 - 19790 	862 
18536 - 19791 	8297 
5904 - 19792 	1159 
28215 - 19793 	1560 
37851 - 19794 	4113 
4381 - 19795 	4255 
31083 - 19796 	4889 
4859 - 19797 	9386 
39707 - 19798 	2100 
35112 - 19799 	1489 
7836 - 19800 	1076 
39461 - 19801 	9496 
34955 - 19802 	8 
12652 - 19803 	535 
39626 - 19804 	1797 
34166 - 19805 	8425 
29727 - 19806 	2077 
14705 - 19807 	4393 
38105 - 19808 	2339 
605 - 19809 	5193 
22664 - 19810 	181 
17897 - 19811 	7438 
23331 - 19812 	9781 
37785 - 19813 	2391 
14922 - 19814 	4371 
2301 - 19815 	15407 
18608 - 19816 	678 
26525 - 19817 	5139 
19042 - 19818 	3610 
20694 - 19819 	663 
4906 - 19820 	4414 
39716 - 19821 	141 
14109 - 19822 	3918 
34482 - 19823 	5629 
24439 - 19824 	5977 
1358 - 19825 	2129 
24560 - 19826 	2016 
29667 - 19827 	1241 
39129 - 19828 	2972 
38462 - 19829 	1629 
39403 - 19830 	1117 
39893 - 19831 	4658 
10794 - 19832 	1933 
31251 - 19833 	604 
31248 - 19834 	2823 
2220 - 19835 	5761 
17282 - 19836 	2754 
247 - 19837 	868 
26606 - 19838 	3557 
36722 - 19839 	1665 
36983 - 19840 	7479 
27902 - 19841 	5854 
10804 - 19842 	5938 
24878 - 19843 	2725 
8415 - 19844 	1509 
1011 - 19845 	1178 
33165 - 19846 	13746 
18872 - 19847 	1304 
33715 - 19848 	7419 
35520 - 19849 	2139 
4102 - 19850 	1579 
38759 - 19851 	11458 
9306 - 19852 	8946 
8683 - 19853 	6278 
13717 - 19854 	3050 
29511 - 19855 	7839 
14393 - 19856 	10646 
7523 - 19857 	1297 
11790 - 19858 	10100 
28671 - 19859 	4293 
9005 - 19860 	5855 
19533 - 19861 	3075 
2896 - 19862 	1590 
8611 - 19863 	4742 
37049 - 19864 	3769 
10787 - 19865 	1029 
15270 - 19866 	2437 
14823 - 19867 	224 
30451 - 19868 	2394 
32112 - 19869 	2269 
4580 - 19870 	6626 
2650 - 19871 	6666 
23190 - 19872 	4471 
29555 - 19873 	3564 
39702 - 19874 	1395 
1792 - 19875 	3741 
38220 - 19876 	5728 
37268 - 19877 	13258 
39677 - 19878 	3924 
32610 - 19879 	8756 
34409 - 19880 	861 
2575 - 19881 	4702 
35094 - 19882 	2827 
28003 - 19883 	2185 
38340 - 19884 	6757 
14243 - 19885 	1638 
36659 - 19886 	4077 
36915 - 19887 	4360 
22972 - 19888 	463 
28800 - 19889 	5033 
33957 - 19890 	5760 
30859 - 19891 	1894 
5799 - 19892 	2486 
35598 - 19893 	4800 
5587 - 19894 	1105 
1119 - 19895 	8003 
3605 - 19896 	4036 
36880 - 19897 	5021 
29461 - 19898 	6240 
16373 - 19899 	636 
6750 - 19900 	6432 
12529 - 19901 	5836 
9600 - 19902 	5116 
15231 - 19903 	6670 
36969 - 19904 	1975 
4094 - 19905 	2136 
7723 - 19906 	427 
35811 - 19907 	771 
30515 - 19908 	16226 
30771 - 19909 	4399 
7005 - 19910 	6901 
14058 - 19911 	2888 
22769 - 19912 	767 
27177 - 19913 	10943 
6187 - 19914 	1583 
24822 - 19915 	1404 
30974 - 19916 	11173 
9590 - 19917 	2492 
34563 - 19918 	4585 
797 - 19919 	5154 
32664 - 19920 	3798 
24122 - 19921 	4363 
1780 - 19922 	2404 
10755 - 19923 	4889 
14382 - 19924 	3224 
5894 - 19925 	1214 
3395 - 19926 	4163 
10842 - 19927 	4348 
8265 - 19928 	6597 
999 - 19929 	4022 
23379 - 19930 	1219 
34742 - 19931 	3788 
15690 - 19932 	2250 
13039 - 19933 	3129 
2524 - 19934 	3271 
38892 - 19935 	242 
15937 - 19936 	5220 
5040 - 19937 	8975 
37613 - 19938 	4102 
25513 - 19939 	3399 
34125 - 19940 	1753 
25675 - 19941 	10496 
35474 - 19942 	21871 
39493 - 19943 	5125 
22646 - 19944 	4067 
17738 - 19945 	279 
6118 - 19946 	3247 
12835 - 19947 	859 
35304 - 19948 	2610 
16141 - 19949 	5185 
38192 - 19950 	1439 
19017 - 19951 	11112 
2350 - 19952 	17768 
6650 - 19953 	5243 
22694 - 19954 	4848 
26949 - 19955 	4040 
22478 - 19956 	14322 
17731 - 19957 	1001 
37158 - 19958 	737 
5406 - 19959 	9434 
19780 - 19960 	474 
7457 - 19961 	2855 
31520 - 19962 	4469 
39908 - 19963 	1517 
15903 - 19964 	2702 
2454 - 19965 	12017 
5028 - 19966 	1990 
15361 - 19967 	4904 
36423 - 19968 	1961 
38198 - 19969 	974 
7009 - 19970 	2379 
31546 - 19971 	764 
39765 - 19972 	1782 
1929 - 19973 	2745 
25517 - 19974 	2938 
19046 - 19975 	1168 
3415 - 19976 	6584 
24926 - 19977 	8501 
10996 - 19978 	2531 
39498 - 19979 	2010 
8773 - 19980 	13246 
19545 - 19981 	4333 
13455 - 19982 	9715 
36055 - 19983 	5905 
21445 - 19984 	10764 
7326 - 19985 	2454 
3584 - 19986 	3563 
21185 - 19987 	3363 
19838 - 19988 	5701 
9847 - 19989 	6445 
16979 - 19990 	5701 
5486 - 19991 	4712 
24866 - 19992 	2486 
3156 - 19993 	984 
19312 - 19994 	2653 
35796 - 19995 	7829 
14859 - 19996 	8702 
17051 - 19997 	8621 
2168 - 19998 	10020 
16921 - 19999 	3912 
603 - 20000 	6649 
12065 - 20001 	1283 
29168 - 20002 	15326 
39992 - 20003 	7882 
2520 - 20004 	2666 
11935 - 20005 	1223 
18465 - 20006 	8543 
24035 - 20007 	8054 
32227 - 20008 	4533 
35164 - 20009 	52 
10390 - 20010 	1320 
32290 - 20011 	5938 
7328 - 20012 	7488 
9810 - 20013 	349 
21772 - 20014 	3279 
14533 - 20015 	992 
4908 - 20016 	1612 
39446 - 20017 	1693 
22077 - 20018 	7529 
1959 - 20019 	3518 
30905 - 20020 	4150 
27150 - 20021 	2911 
20759 - 20022 	1640 
25342 - 20023 	3371 
28102 - 20024 	18657 
10774 - 20025 	3922 
34790 - 20026 	3734 
33593 - 20027 	356 
2765 - 20028 	1166 
36961 - 20029 	1599 
28274 - 20030 	197 
30553 - 20031 	1690 
28975 - 20032 	2584 
302 - 20033 	19254 
36081 - 20034 	3626 
6751 - 20035 	4570 
491 - 20036 	3960 
32108 - 20037 	1764 
6244 - 20038 	540 
31958 - 20039 	3563 
34058 - 20040 	4241 
11120 - 20041 	6464 
2530 - 20042 	1459 
26899 - 20043 	2848 
12392 - 20044 	4971 
20815 - 20045 	3296 
11757 - 20046 	554 
34436 - 20047 	7345 
182 - 20048 	4419 
33043 - 20049 	5995 
7329 - 20050 	293 
9450 - 20051 	3672 
24184 - 20052 	446 
1636 - 20053 	4523 
38433 - 20054 	4563 
35088 - 20055 	14886 
1127 - 20056 	1068 
5128 - 20057 	3666 
137 - 20058 	4402 
2949 - 20059 	4273 
28328 - 20060 	557 
15484 - 20061 	8416 
16860 - 20062 	3195 
28230 - 20063 	2582 
8320 - 20064 	8322 
36989 - 20065 	2084 
436 - 20066 	7664 
896 - 20067 	4415 
23524 - 20068 	4662 
31212 - 20069 	8442 
17629 - 20070 	4706 
899 - 20071 	11685 
8682 - 20072 	4025 
