Edge 	Weight
49638 - 47537 	7098
49301 - 47538 	9143
2105 - 47539 	5276
41133 - 47540 	3454
44885 - 47541 	881
13382 - 47542 	636
43400 - 47543 	7388
21383 - 47544 	2958
41024 - 47545 	3133
9139 - 47546 	4976
2112 - 47547 	12264
9208 - 47548 	7062
11486 - 47549 	5042
43668 - 47550 	1938
26266 - 47551 	4844
10256 - 47552 	11319
5449 - 47553 	2416
41780 - 47554 	3371
5658 - 47555 	993
15430 - 47556 	3904
37911 - 47557 	17743
2048 - 47558 	6203
48986 - 47559 	7825
5882 - 47560 	339
45001 - 47561 	10159
1272 - 47562 	8201
2238 - 47563 	2346
16878 - 47564 	6874
1178 - 47565 	902
24634 - 47566 	4115
27494 - 47567 	19215
44823 - 47568 	3356
18835 - 47569 	2214
44663 - 47570 	3683
14570 - 47571 	10406
49230 - 47572 	2811
48164 - 47573 	6727
10015 - 47574 	21117
40455 - 47575 	4867
6273 - 47576 	183
22779 - 47577 	3258
16958 - 47578 	2449
34626 - 47579 	4972
40612 - 47580 	5050
8504 - 47581 	4588
39218 - 47582 	8175
21326 - 47583 	1157
22873 - 47584 	3255
17049 - 47585 	5306
26439 - 47586 	2534
17263 - 47587 	18014
3366 - 47588 	3399
17810 - 47589 	1455
2606 - 47590 	13659
20944 - 47591 	7770
37383 - 47592 	1642
38034 - 47593 	5440
47403 - 47594 	5367
42775 - 47595 	1709
17668 - 47596 	8729
24928 - 47597 	7903
7980 - 47598 	4903
10792 - 47599 	6548
45374 - 47600 	10200
9470 - 47601 	5973
10643 - 47602 	3962
2085 - 47603 	20665
44858 - 47604 	10404
10305 - 47605 	6345
36038 - 47606 	7841
25925 - 47607 	2240
34928 - 47608 	6949
1671 - 47609 	6745
23770 - 47610 	2671
47684 - 47611 	13579
29548 - 47612 	5286
11593 - 47613 	1633
25741 - 47614 	18890
7511 - 47615 	9288
11183 - 47616 	5999
49250 - 47617 	70
431 - 47618 	5008
31922 - 47619 	6482
46195 - 47620 	1819
21901 - 47621 	4232
38021 - 47622 	4637
48885 - 47623 	8599
47898 - 47624 	4129
16959 - 47625 	9345
43832 - 47626 	13557
14981 - 47627 	2236
23215 - 47628 	6432
38992 - 47629 	10075
31747 - 47630 	8841
8628 - 47631 	2120
44863 - 47632 	3834
2618 - 47633 	11525
42837 - 47634 	5994
17944 - 47635 	359
46069 - 47636 	3972
19458 - 47637 	4490
46842 - 47638 	5157
38063 - 47639 	12401
49000 - 47640 	10716
38560 - 47641 	4827
1435 - 47642 	5918
30080 - 47643 	1637
34156 - 47644 	6790
43689 - 47645 	3927
752 - 47646 	7273
19644 - 47647 	8682
21914 - 47648 	8646
19475 - 47649 	4476
19108 - 47650 	7096
33156 - 47651 	548
8391 - 47652 	2751
42196 - 47653 	2969
10861 - 47654 	1196
29432 - 47655 	2083
26850 - 47656 	5566
24067 - 47657 	7313
37663 - 47658 	4252
2982 - 47659 	690
1210 - 47660 	6728
2801 - 47661 	2178
44855 - 47662 	8433
10793 - 47663 	7403
33760 - 47664 	9035
8767 - 47665 	5087
33408 - 47666 	7722
41279 - 47667 	4136
47280 - 47668 	4072
20875 - 47669 	3812
40437 - 47670 	5769
6944 - 47671 	10511
26112 - 47672 	1653
48057 - 47673 	8590
16110 - 47674 	5830
44717 - 47675 	11089
1876 - 47676 	3754
17252 - 47677 	12911
34487 - 47678 	21563
19714 - 47679 	3993
29141 - 47680 	6370
22246 - 47681 	5593
15451 - 47682 	1243
39941 - 47683 	2185
42810 - 47684 	345
24804 - 47685 	4278
16743 - 47686 	7497
20253 - 47687 	13840
31091 - 47688 	3240
801 - 47689 	3392
46656 - 47690 	1489
34568 - 47691 	6477
31997 - 47692 	4956
1625 - 47693 	7957
33865 - 47694 	1943
6527 - 47695 	14184
38865 - 47696 	3132
36156 - 47697 	2633
13137 - 47698 	5341
11584 - 47699 	4202
22647 - 47700 	9580
6996 - 47701 	25528
46870 - 47702 	2304
10571 - 47703 	6320
3775 - 47704 	9330
49156 - 47705 	3047
10486 - 47706 	1275
7949 - 47707 	8723
34274 - 47708 	6789
8438 - 47709 	6009
10694 - 47710 	4083
11081 - 47711 	1512
43835 - 47712 	3471
17245 - 47713 	5444
253 - 47714 	5363
48863 - 47715 	36
14097 - 47716 	449
34462 - 47717 	9252
45096 - 47718 	668
41420 - 47719 	7696
26069 - 47720 	3026
28030 - 47721 	12115
9188 - 47722 	3985
3984 - 47723 	6750
39114 - 47724 	2954
26837 - 47725 	2885
16274 - 47726 	3381
25337 - 47727 	6048
359 - 47728 	10253
35500 - 47729 	89
4372 - 47730 	3013
36855 - 47731 	10219
26869 - 47732 	1019
9849 - 47733 	3220
42270 - 47734 	258
4385 - 47735 	2612
39867 - 47736 	10132
5729 - 47737 	661
31402 - 47738 	2367
415 - 47739 	5442
6919 - 47740 	3426
9128 - 47741 	1933
29978 - 47742 	697
14497 - 47743 	3326
16213 - 47744 	440
18658 - 47745 	1060
31158 - 47746 	8350
49579 - 47747 	3350
26968 - 47748 	7166
25617 - 47749 	10081
35764 - 47750 	6729
45174 - 47751 	327
14240 - 47752 	9735
31171 - 47753 	3416
18701 - 47754 	5110
24549 - 47755 	4195
39773 - 47756 	2756
24091 - 47757 	542
10665 - 47758 	3239
22241 - 47759 	5988
8656 - 47760 	7722
1902 - 47761 	6667
32911 - 47762 	7818
32738 - 47763 	2225
32560 - 47764 	9625
39726 - 47765 	9990
31121 - 47766 	6309
31330 - 47767 	1387
14688 - 47768 	7407
34653 - 47769 	365
15105 - 47770 	12705
38947 - 47771 	5034
36167 - 47772 	29497
1927 - 47773 	1044
19087 - 47774 	1817
24394 - 47775 	5479
18561 - 47776 	3668
22711 - 47777 	10866
4885 - 47778 	5360
21570 - 47779 	13794
27102 - 47780 	1576
8716 - 47781 	6715
8551 - 47782 	1071
30462 - 47783 	5039
9143 - 47784 	2895
2183 - 47785 	5985
29172 - 47786 	363
25449 - 47787 	1137
19849 - 47788 	5608
10782 - 47789 	7812
33880 - 47790 	5229
27060 - 47791 	1976
20958 - 47792 	3457
15140 - 47793 	1397
21825 - 47794 	5954
39498 - 47795 	2818
33208 - 47796 	11088
36084 - 47797 	826
8788 - 47798 	11105
42063 - 47799 	69
10715 - 47800 	5022
5131 - 47801 	4628
9186 - 47802 	3050
10482 - 47803 	1394
14439 - 47804 	9880
24962 - 47805 	5341
11931 - 47806 	18577
16185 - 47807 	1283
26674 - 47808 	4715
31568 - 47809 	3143
49298 - 47810 	1827
18075 - 47811 	3092
11189 - 47812 	4343
24587 - 47813 	8358
23900 - 47814 	5976
26035 - 47815 	2564
12016 - 47816 	734
8331 - 47817 	1698
10883 - 47818 	20384
49681 - 47819 	647
26128 - 47820 	9624
24090 - 47821 	8090
14759 - 47822 	13352
31544 - 47823 	2683
47690 - 47824 	2425
20057 - 47825 	9683
31973 - 47826 	19665
38070 - 47827 	1835
22691 - 47828 	5624
26030 - 47829 	2290
17688 - 47830 	7199
1310 - 47831 	14244
13316 - 47832 	17123
12550 - 47833 	2351
18715 - 47834 	5133
7458 - 47835 	3815
18106 - 47836 	4958
19677 - 47837 	318
30360 - 47838 	3758
30409 - 47839 	8689
14614 - 47840 	15326
3474 - 47841 	52
36709 - 47842 	6678
11823 - 47843 	4864
49492 - 47844 	3090
8847 - 47845 	6758
38205 - 47846 	15662
40912 - 47847 	2167
35647 - 47848 	3640
48513 - 47849 	2434
19952 - 47850 	3773
44837 - 47851 	2404
18343 - 47852 	3385
25587 - 47853 	3171
1330 - 47854 	6992
2522 - 47855 	3827
49357 - 47856 	570
38319 - 47857 	88
35780 - 47858 	18327
26566 - 47859 	3582
30943 - 47860 	2398
26795 - 47861 	4373
44496 - 47862 	4559
18843 - 47863 	4223
20897 - 47864 	7600
41163 - 47865 	4426
31299 - 47866 	4223
44769 - 47867 	14090
33525 - 47868 	12991
42624 - 47869 	2397
11335 - 47870 	9318
13350 - 47871 	4235
8728 - 47872 	6996
43 - 47873 	5218
19041 - 47874 	8672
32065 - 47875 	4021
31628 - 47876 	8619
17381 - 47877 	4164
40148 - 47878 	2529
10929 - 47879 	8716
32473 - 47880 	4606
23235 - 47881 	5905
39939 - 47882 	4132
33615 - 47883 	3353
1601 - 47884 	6333
6584 - 47885 	6566
38641 - 47886 	4907
9491 - 47887 	11708
43206 - 47888 	1453
3134 - 47889 	12763
45081 - 47890 	885
28954 - 47891 	26021
26039 - 47892 	8360
31173 - 47893 	2568
39048 - 47894 	4090
42534 - 47895 	4943
38817 - 47896 	1890
19583 - 47897 	2963
44796 - 47898 	5773
47158 - 47899 	10000
19626 - 47900 	7570
15732 - 47901 	22998
31318 - 47902 	7619
40042 - 47903 	523
29224 - 47904 	22166
6155 - 47905 	12308
19841 - 47906 	8018
4332 - 47907 	123
27781 - 47908 	394
47271 - 47909 	5429
9381 - 47910 	1538
2025 - 47911 	17551
48824 - 47912 	8117
19084 - 47913 	5557
20384 - 47914 	11471
31558 - 47915 	6700
31001 - 47916 	8115
35224 - 47917 	5569
1015 - 47918 	7385
32106 - 47919 	6762
2607 - 47920 	2128
1509 - 47921 	6177
32255 - 47922 	6241
39451 - 47923 	4960
4509 - 47924 	13868
44768 - 47925 	4427
42168 - 47926 	2997
31470 - 47927 	9599
3989 - 47928 	16520
2873 - 47929 	6116
1813 - 47930 	13448
24012 - 47931 	12808
35502 - 47932 	7664
24887 - 47933 	5742
42584 - 47934 	17760
6455 - 47935 	4990
128 - 47936 	2702
23033 - 47937 	2893
33607 - 47938 	2803
9202 - 47939 	6616
10554 - 47940 	11875
4778 - 47941 	1037
26412 - 47942 	2083
11559 - 47943 	6598
26524 - 47944 	2995
24030 - 47945 	994
43740 - 47946 	2549
18765 - 47947 	5533
5006 - 47948 	2404
34874 - 47949 	9888
23165 - 47950 	7632
49399 - 47951 	2917
49011 - 47952 	4416
3799 - 47953 	5294
22286 - 47954 	4908
24847 - 47955 	9388
47860 - 47956 	603
26870 - 47957 	15671
49103 - 47958 	1304
18546 - 47959 	2120
14908 - 47960 	6065
23121 - 47961 	4505
19887 - 47962 	9269
39053 - 47963 	1632
20522 - 47964 	7332
17540 - 47965 	16037
18626 - 47966 	6482
16128 - 47967 	4095
11662 - 47968 	1880
14247 - 47969 	2649
15046 - 47970 	5958
22800 - 47971 	4791
30873 - 47972 	769
45196 - 47973 	1064
27008 - 47974 	6093
20416 - 47975 	4336
14526 - 47976 	4669
6473 - 47977 	8414
2071 - 47978 	2029
13401 - 47979 	3685
13489 - 47980 	2603
22166 - 47981 	24429
27455 - 47982 	13600
34225 - 47983 	4646
5756 - 47984 	384
27919 - 47985 	2637
20726 - 47986 	234
9576 - 47987 	6020
21088 - 47988 	4228
23539 - 47989 	169
41521 - 47990 	3413
38574 - 47991 	1564
22525 - 47992 	3475
32698 - 47993 	8462
30496 - 47994 	754
46449 - 47995 	848
16518 - 47996 	6744
45422 - 47997 	592
14979 - 47998 	3483
22783 - 47999 	2250
11942 - 48000 	1948
48908 - 48001 	5883
11579 - 48002 	981
47239 - 48003 	7128
45530 - 48004 	12032
24358 - 48005 	9420
21888 - 48006 	1761
20285 - 48007 	4335
18435 - 48008 	3849
8839 - 48009 	355
25778 - 48010 	945
14684 - 48011 	1559
23200 - 48012 	7415
18410 - 48013 	6042
28055 - 48014 	120
29879 - 48015 	2442
20816 - 48016 	617
9201 - 48017 	7910
17446 - 48018 	86
46623 - 48019 	10381
40618 - 48020 	7853
26039 - 48021 	3190
9810 - 48022 	18789
28240 - 48023 	4741
33421 - 48024 	16952
9329 - 48025 	12014
21908 - 48026 	7109
35306 - 48027 	11504
22257 - 48028 	3237
41269 - 48029 	19980
39399 - 48030 	2709
43109 - 48031 	9623
1917 - 48032 	23136
32034 - 48033 	2905
5769 - 48034 	7322
40522 - 48035 	20923
14891 - 48036 	9128
30470 - 48037 	2141
23754 - 48038 	3754
37120 - 48039 	5272
22597 - 48040 	7619
4386 - 48041 	4037
33807 - 48042 	12288
30271 - 48043 	8475
24918 - 48044 	4937
21937 - 48045 	6113
24739 - 48046 	14153
36016 - 48047 	6715
34436 - 48048 	13358
33263 - 48049 	23246
4525 - 48050 	4278
28018 - 48051 	7157
45402 - 48052 	486
31121 - 48053 	2376
18897 - 48054 	4158
13823 - 48055 	18418
10691 - 48056 	1201
48714 - 48057 	2370
12410 - 48058 	1709
4283 - 48059 	5216
14855 - 48060 	18399
10932 - 48061 	2607
28395 - 48062 	5599
34221 - 48063 	6792
16616 - 48064 	7040
42117 - 48065 	5288
2187 - 48066 	1268
48533 - 48067 	21857
8244 - 48068 	7783
24608 - 48069 	127
34186 - 48070 	4697
2235 - 48071 	1797
35047 - 48072 	2054
35347 - 48073 	6872
31394 - 48074 	2656
21189 - 48075 	5601
40625 - 48076 	1730
18168 - 48077 	4472
39195 - 48078 	3875
22661 - 48079 	4335
45963 - 48080 	9207
14771 - 48081 	3262
5387 - 48082 	6628
39915 - 48083 	10383
35477 - 48084 	4873
40512 - 48085 	7426
27503 - 48086 	589
39964 - 48087 	1628
37784 - 48088 	14917
24872 - 48089 	6269
21912 - 48090 	2929
138 - 48091 	2302
31948 - 48092 	8090
48146 - 48093 	15699
44882 - 48094 	10175
7792 - 48095 	5894
45361 - 48096 	4001
36613 - 48097 	6944
20177 - 48098 	1093
16847 - 48099 	7033
9465 - 48100 	5538
26890 - 48101 	5972
41647 - 48102 	4662
9438 - 48103 	15404
22465 - 48104 	22594
22527 - 48105 	5856
35835 - 48106 	5298
46663 - 48107 	4104
47620 - 48108 	6559
45054 - 48109 	9436
3122 - 48110 	1600
22453 - 48111 	5282
28428 - 48112 	2465
4815 - 48113 	12475
193 - 48114 	5696
38377 - 48115 	5847
44024 - 48116 	11276
34512 - 48117 	1968
22828 - 48118 	4107
20093 - 48119 	8627
3929 - 48120 	3596
11387 - 48121 	8836
1082 - 48122 	7045
45018 - 48123 	3639
39461 - 48124 	5191
14517 - 48125 	2741
23410 - 48126 	3926
31534 - 48127 	3482
2968 - 48128 	11109
37715 - 48129 	13632
35 - 48130 	13342
14352 - 48131 	7410
30298 - 48132 	2889
15983 - 48133 	258
7699 - 48134 	6979
37693 - 48135 	6691
34103 - 48136 	4552
48592 - 48137 	5476
46868 - 48138 	4945
21575 - 48139 	4829
19075 - 48140 	4063
27203 - 48141 	2143
24607 - 48142 	15232
30275 - 48143 	3537
12213 - 48144 	4138
43035 - 48145 	2037
8087 - 48146 	4031
38401 - 48147 	441
13324 - 48148 	7560
12241 - 48149 	12164
6588 - 48150 	2281
1235 - 48151 	6861
13692 - 48152 	9365
24144 - 48153 	11133
10015 - 48154 	4920
7974 - 48155 	5544
8284 - 48156 	4949
43707 - 48157 	8358
46776 - 48158 	5684
12105 - 48159 	650
27865 - 48160 	2551
1190 - 48161 	2690
10589 - 48162 	7258
35591 - 48163 	3029
24836 - 48164 	3495
42925 - 48165 	4241
16483 - 48166 	4904
22221 - 48167 	8803
13924 - 48168 	5841
32206 - 48169 	13092
36452 - 48170 	1812
7720 - 48171 	1691
35742 - 48172 	5423
14835 - 48173 	380
10195 - 48174 	3760
43167 - 48175 	6982
5645 - 48176 	7354
3202 - 48177 	1192
32355 - 48178 	2121
30637 - 48179 	2448
28481 - 48180 	12830
22401 - 48181 	1711
758 - 48182 	8723
32071 - 48183 	5275
27475 - 48184 	10311
35842 - 48185 	3190
14583 - 48186 	6571
35049 - 48187 	18807
23165 - 48188 	16221
37356 - 48189 	874
12791 - 48190 	4984
34135 - 48191 	6290
17131 - 48192 	3197
1169 - 48193 	8197
44636 - 48194 	2456
35844 - 48195 	636
41990 - 48196 	527
3491 - 48197 	8028
33425 - 48198 	8723
32930 - 48199 	2520
23236 - 48200 	3723
1961 - 48201 	4424
24799 - 48202 	1792
46717 - 48203 	21996
47003 - 48204 	5428
4064 - 48205 	13819
48452 - 48206 	6365
8179 - 48207 	7354
5131 - 48208 	4530
4673 - 48209 	1697
47074 - 48210 	14738
19750 - 48211 	3124
31207 - 48212 	2399
30503 - 48213 	2956
32448 - 48214 	1246
7870 - 48215 	2013
6502 - 48216 	5090
7855 - 48217 	2135
37955 - 48218 	16711
22305 - 48219 	3029
15874 - 48220 	5346
19607 - 48221 	1227
41819 - 48222 	3896
16027 - 48223 	6563
1425 - 48224 	628
3812 - 48225 	1451
19241 - 48226 	7314
2199 - 48227 	10449
43131 - 48228 	5149
33671 - 48229 	16
34387 - 48230 	3159
43276 - 48231 	4318
46655 - 48232 	9220
14675 - 48233 	1162
35450 - 48234 	10671
2837 - 48235 	23568
27264 - 48236 	2410
21922 - 48237 	13517
29134 - 48238 	8249
42991 - 48239 	11754
26168 - 48240 	8842
40338 - 48241 	2625
30674 - 48242 	5620
38488 - 48243 	5831
46766 - 48244 	6815
47636 - 48245 	4623
19183 - 48246 	9665
25005 - 48247 	13158
27405 - 48248 	8086
31344 - 48249 	4498
31608 - 48250 	17154
15102 - 48251 	3597
28098 - 48252 	8470
25508 - 48253 	2117
22781 - 48254 	2269
8042 - 48255 	6538
48396 - 48256 	3980
41736 - 48257 	1036
34619 - 48258 	11062
23699 - 48259 	2923
44286 - 48260 	704
32961 - 48261 	6005
48277 - 48262 	4789
38872 - 48263 	2351
5134 - 48264 	7230
4149 - 48265 	22594
21689 - 48266 	5601
44618 - 48267 	3602
38992 - 48268 	1030
23799 - 48269 	4900
48521 - 48270 	6390
22364 - 48271 	556
35053 - 48272 	5111
1695 - 48273 	8999
27339 - 48274 	820
27729 - 48275 	6243
6520 - 48276 	6078
32717 - 48277 	3970
36986 - 48278 	15028
5590 - 48279 	5751
20547 - 48280 	4014
41269 - 48281 	6839
10571 - 48282 	2343
36802 - 48283 	12912
5064 - 48284 	4086
18599 - 48285 	12772
6550 - 48286 	4215
18078 - 48287 	14390
7561 - 48288 	26432
37780 - 48289 	397
23527 - 48290 	10129
41122 - 48291 	3394
9798 - 48292 	5996
39897 - 48293 	1601
32275 - 48294 	13256
34939 - 48295 	9912
1901 - 48296 	5498
7711 - 48297 	13499
18580 - 48298 	2498
3061 - 48299 	8736
28955 - 48300 	21982
5748 - 48301 	1779
28180 - 48302 	1626
8825 - 48303 	1693
6915 - 48304 	2161
38843 - 48305 	5607
4208 - 48306 	11633
12248 - 48307 	16700
22856 - 48308 	2377
46814 - 48309 	8310
18780 - 48310 	12771
14750 - 48311 	159
7795 - 48312 	8172
352 - 48313 	865
27420 - 48314 	722
27831 - 48315 	8170
30618 - 48316 	6972
22999 - 48317 	7202
15002 - 48318 	1208
38104 - 48319 	6338
20814 - 48320 	1943
11505 - 48321 	3767
14425 - 48322 	153
48714 - 48323 	5258
15049 - 48324 	2969
3349 - 48325 	7127
18229 - 48326 	4211
181 - 48327 	736
2349 - 48328 	307
36612 - 48329 	3802
34196 - 48330 	9151
1866 - 48331 	1224
44326 - 48332 	10182
34462 - 48333 	19132
15430 - 48334 	6515
43512 - 48335 	481
32077 - 48336 	11486
21991 - 48337 	2108
6515 - 48338 	1121
22674 - 48339 	6801
14626 - 48340 	5871
33002 - 48341 	5550
27316 - 48342 	12551
3804 - 48343 	1180
43879 - 48344 	15974
36436 - 48345 	3206
36929 - 48346 	1372
31061 - 48347 	5487
49623 - 48348 	1104
6811 - 48349 	5210
16782 - 48350 	21946
21606 - 48351 	5688
29353 - 48352 	23557
47661 - 48353 	206
1236 - 48354 	4997
15698 - 48355 	8229
31873 - 48356 	2783
42127 - 48357 	3104
41507 - 48358 	5774
44106 - 48359 	2340
17885 - 48360 	6743
14624 - 48361 	3310
4387 - 48362 	3224
27268 - 48363 	6778
17646 - 48364 	9573
9696 - 48365 	6752
1760 - 48366 	5064
45132 - 48367 	5389
14702 - 48368 	4439
18664 - 48369 	6616
5897 - 48370 	5018
45607 - 48371 	1808
31285 - 48372 	18762
23892 - 48373 	6119
1945 - 48374 	148
465 - 48375 	795
6912 - 48376 	6790
24351 - 48377 	11773
15772 - 48378 	5544
7843 - 48379 	5900
7828 - 48380 	10935
37794 - 48381 	5569
2397 - 48382 	803
15088 - 48383 	9799
14570 - 48384 	4174
26139 - 48385 	2795
42784 - 48386 	6608
48038 - 48387 	1457
44930 - 48388 	3231
31453 - 48389 	187
19293 - 48390 	7584
15042 - 48391 	3575
42589 - 48392 	8224
26568 - 48393 	1430
41587 - 48394 	1411
17329 - 48395 	7966
26268 - 48396 	2663
9778 - 48397 	8966
31974 - 48398 	6532
20968 - 48399 	2126
20506 - 48400 	2568
16661 - 48401 	7457
31682 - 48402 	6736
2308 - 48403 	3074
16744 - 48404 	8361
25130 - 48405 	1399
18495 - 48406 	5918
30003 - 48407 	8801
27900 - 48408 	1394
44504 - 48409 	8272
20098 - 48410 	4743
46407 - 48411 	3925
24722 - 48412 	4352
36153 - 48413 	4461
3669 - 48414 	6928
45395 - 48415 	1529
40964 - 48416 	5097
18925 - 48417 	7170
18427 - 48418 	5380
39301 - 48419 	1786
1459 - 48420 	3501
18350 - 48421 	3690
29542 - 48422 	12694
47694 - 48423 	8357
26700 - 48424 	4531
41836 - 48425 	8752
44766 - 48426 	755
21977 - 48427 	7198
49357 - 48428 	808
7989 - 48429 	1050
41542 - 48430 	4695
29425 - 48431 	4742
42647 - 48432 	4708
19586 - 48433 	5565
45915 - 48434 	3933
18590 - 48435 	3240
31572 - 48436 	199
25086 - 48437 	6726
26953 - 48438 	6597
2955 - 48439 	10092
34068 - 48440 	3246
39481 - 48441 	13307
13878 - 48442 	5973
278 - 48443 	19898
17759 - 48444 	6530
406 - 48445 	3997
18324 - 48446 	6845
36687 - 48447 	2679
37499 - 48448 	10281
4388 - 48449 	9514
30281 - 48450 	3980
16241 - 48451 	4934
9172 - 48452 	7453
31063 - 48453 	8312
39391 - 48454 	100
20418 - 48455 	1235
26207 - 48456 	6618
8309 - 48457 	5252
34172 - 48458 	4832
38985 - 48459 	1229
8992 - 48460 	46
31027 - 48461 	5702
24390 - 48462 	1566
37774 - 48463 	1377
26451 - 48464 	18009
38528 - 48465 	7502
49081 - 48466 	2255
29579 - 48467 	884
15565 - 48468 	4752
3574 - 48469 	1385
32536 - 48470 	3394
32681 - 48471 	14639
45395 - 48472 	1702
32985 - 48473 	4064
33507 - 48474 	5275
24923 - 48475 	2582
46706 - 48476 	3487
17916 - 48477 	16051
21094 - 48478 	5333
24835 - 48479 	3749
15250 - 48480 	4238
21642 - 48481 	12813
20800 - 48482 	19713
1317 - 48483 	11884
7931 - 48484 	1462
26960 - 48485 	1401
13904 - 48486 	2175
12772 - 48487 	685
16570 - 48488 	8281
38170 - 48489 	4195
31112 - 48490 	3673
39574 - 48491 	5466
44034 - 48492 	5436
36001 - 48493 	4476
30969 - 48494 	3390
39824 - 48495 	1427
17183 - 48496 	5470
729 - 48497 	6091
36075 - 48498 	3433
34948 - 48499 	7910
18088 - 48500 	12109
29884 - 48501 	3189
13326 - 48502 	789
37111 - 48503 	56
4999 - 48504 	16936
35662 - 48505 	4520
13830 - 48506 	17660
28526 - 48507 	19434
26116 - 48508 	3058
11688 - 48509 	21383
25383 - 48510 	5383
4098 - 48511 	5089
18075 - 48512 	427
3109 - 48513 	1311
46922 - 48514 	5523
3343 - 48515 	5820
23269 - 48516 	1519
5189 - 48517 	2225
21036 - 48518 	3127
8720 - 48519 	1017
26932 - 48520 	1544
10847 - 48521 	2927
33835 - 48522 	7859
9246 - 48523 	2658
32045 - 48524 	2419
37737 - 48525 	3549
8076 - 48526 	11807
10391 - 48527 	2062
7052 - 48528 	2501
28709 - 48529 	8413
41206 - 48530 	7491
12846 - 48531 	3317
13444 - 48532 	7860
8662 - 48533 	9161
40823 - 48534 	5889
19442 - 48535 	3231
18423 - 48536 	4872
48845 - 48537 	2394
17642 - 48538 	7771
39898 - 48539 	2914
37147 - 48540 	10184
2949 - 48541 	1993
21259 - 48542 	571
10866 - 48543 	6866
45530 - 48544 	3628
2969 - 48545 	3669
38734 - 48546 	8434
34382 - 48547 	4943
46216 - 48548 	8584
48162 - 48549 	12216
48847 - 48550 	7145
9375 - 48551 	6550
17479 - 48552 	6112
48406 - 48553 	1119
27164 - 48554 	3964
42140 - 48555 	9577
43679 - 48556 	10446
27329 - 48557 	14497
34069 - 48558 	6449
17133 - 48559 	1352
14514 - 48560 	2540
24321 - 48561 	10095
46402 - 48562 	8613
27998 - 48563 	7198
42078 - 48564 	6899
33829 - 48565 	3577
3655 - 48566 	7726
35434 - 48567 	2150
26376 - 48568 	2964
6271 - 48569 	3046
4562 - 48570 	499
19327 - 48571 	11513
19937 - 48572 	8737
31126 - 48573 	1979
8846 - 48574 	2940
37168 - 48575 	1921
32344 - 48576 	10346
34919 - 48577 	5253
32732 - 48578 	1229
34770 - 48579 	2997
48533 - 48580 	15025
20449 - 48581 	5061
34680 - 48582 	467
44595 - 48583 	16652
42786 - 48584 	9391
20215 - 48585 	2957
48690 - 48586 	6210
16541 - 48587 	15728
36503 - 48588 	13862
40387 - 48589 	11172
23414 - 48590 	10588
48244 - 48591 	3728
36374 - 48592 	1511
31559 - 48593 	4673
48096 - 48594 	11201
34922 - 48595 	2814
17332 - 48596 	5239
32521 - 48597 	1334
37619 - 48598 	5204
34079 - 48599 	5297
46392 - 48600 	39
1363 - 48601 	2174
27167 - 48602 	2409
28951 - 48603 	2483
11721 - 48604 	3369
18582 - 48605 	15926
11436 - 48606 	3658
16183 - 48607 	2487
46666 - 48608 	3338
23967 - 48609 	499
37202 - 48610 	602
9500 - 48611 	23557
12657 - 48612 	5982
25839 - 48613 	14892
8570 - 48614 	10421
8183 - 48615 	7351
1264 - 48616 	3419
4562 - 48617 	3363
17933 - 48618 	11263
25305 - 48619 	46
13122 - 48620 	16438
35593 - 48621 	5670
10505 - 48622 	8909
34312 - 48623 	5464
34066 - 48624 	818
43415 - 48625 	8171
33253 - 48626 	6811
42828 - 48627 	5886
47081 - 48628 	3179
6071 - 48629 	3365
7357 - 48630 	3192
16998 - 48631 	2156
32619 - 48632 	2749
20472 - 48633 	14789
30666 - 48634 	10680
2080 - 48635 	9284
4572 - 48636 	4081
33413 - 48637 	3369
45627 - 48638 	2715
4663 - 48639 	5273
15827 - 48640 	7605
32061 - 48641 	2027
1294 - 48642 	2207
48480 - 48643 	111
9161 - 48644 	6546
38781 - 48645 	34168
38466 - 48646 	10975
10991 - 48647 	1910
7315 - 48648 	2978
20202 - 48649 	5928
2486 - 48650 	6964
34873 - 48651 	3816
48978 - 48652 	14909
42514 - 48653 	3731
7141 - 48654 	9753
17194 - 48655 	4791
23913 - 48656 	6773
16037 - 48657 	12065
32070 - 48658 	8760
20015 - 48659 	13125
22821 - 48660 	1854
1535 - 48661 	14112
30057 - 48662 	5823
8025 - 48663 	4542
37506 - 48664 	2705
43657 - 48665 	7391
26579 - 48666 	2175
17555 - 48667 	5686
22299 - 48668 	19780
7320 - 48669 	7844
9067 - 48670 	9322
17692 - 48671 	9110
32650 - 48672 	10179
32900 - 48673 	8015
33673 - 48674 	2461
27342 - 48675 	420
26096 - 48676 	2942
26544 - 48677 	2855
41701 - 48678 	11831
43025 - 48679 	15323
11940 - 48680 	15963
3407 - 48681 	2626
31914 - 48682 	7763
44283 - 48683 	3259
5482 - 48684 	10449
26155 - 48685 	5329
21450 - 48686 	8250
16856 - 48687 	15851
23140 - 48688 	5557
42374 - 48689 	1433
33640 - 48690 	4958
46791 - 48691 	252
46800 - 48692 	15723
2144 - 48693 	9497
34997 - 48694 	1899
34434 - 48695 	18898
9653 - 48696 	7872
30422 - 48697 	3109
27829 - 48698 	28560
48738 - 48699 	2355
24256 - 48700 	11038
9495 - 48701 	5572
6414 - 48702 	5767
43469 - 48703 	2449
4912 - 48704 	9632
21324 - 48705 	11985
12809 - 48706 	9003
48083 - 48707 	15518
44165 - 48708 	3885
32717 - 48709 	3618
15012 - 48710 	1198
38696 - 48711 	4072
