Edge 	Weight
18934 - 15185 	865 
19871 - 15186 	3018 
14959 - 15187 	3198 
285 - 15188 	2484 
19753 - 15189 	1320 
5777 - 15190 	3898 
18586 - 15191 	1778 
14519 - 15192 	1422 
8164 - 15193 	8 
18245 - 15194 	3644 
4640 - 15195 	2391 
18986 - 15196 	503 
15003 - 15197 	5589 
11368 - 15198 	1349 
2636 - 15199 	1790 
14522 - 15200 	3494 
6856 - 15201 	1695 
17333 - 15202 	921 
16827 - 15203 	1384 
6189 - 15204 	484 
1972 - 15205 	1099 
8702 - 15206 	1469 
16319 - 15207 	2234 
11878 - 15208 	2962 
16501 - 15209 	1421 
9613 - 15210 	1224 
19154 - 15211 	3199 
17357 - 15212 	5166 
15104 - 15213 	1201 
18482 - 15214 	386 
7232 - 15215 	1179 
2939 - 15216 	3394 
8047 - 15217 	3634 
7156 - 15218 	1664 
17814 - 15219 	2909 
18429 - 15220 	1677 
4674 - 15221 	840 
989 - 15222 	2923 
8726 - 15223 	557 
8670 - 15224 	2070 
7578 - 15225 	2112 
2368 - 15226 	779 
52 - 15227 	759 
17705 - 15228 	4024 
12242 - 15229 	1900 
17152 - 15230 	1663 
5792 - 15231 	2315 
6700 - 15232 	1474 
17452 - 15233 	3505 
6110 - 15234 	1013 
11017 - 15235 	1586 
4175 - 15236 	3180 
18025 - 15237 	2007 
17807 - 15238 	691 
18511 - 15239 	2293 
5746 - 15240 	2102 
7310 - 15241 	3739 
7796 - 15242 	6998 
4730 - 15243 	6510 
13474 - 15244 	3006 
12414 - 15245 	1693 
3706 - 15246 	305 
4086 - 15247 	2606 
2583 - 15248 	2543 
111 - 15249 	214 
7963 - 15250 	3296 
1926 - 15251 	299 
7512 - 15252 	12740 
16347 - 15253 	490 
3116 - 15254 	1903 
7381 - 15255 	863 
2679 - 15256 	1934 
16115 - 15257 	325 
17485 - 15258 	2824 
3759 - 15259 	2387 
19833 - 15260 	4024 
16868 - 15261 	886 
10390 - 15262 	1539 
3556 - 15263 	1328 
16190 - 15264 	1752 
1992 - 15265 	1399 
12553 - 15266 	5574 
227 - 15267 	2087 
12751 - 15268 	1495 
3718 - 15269 	1084 
5167 - 15270 	4154 
19918 - 15271 	716 
4930 - 15272 	3730 
8289 - 15273 	2596 
6125 - 15274 	1972 
9044 - 15275 	3332 
12373 - 15276 	2208 
4214 - 15277 	3347 
199 - 15278 	4942 
4651 - 15279 	2700 
6904 - 15280 	1860 
11532 - 15281 	58 
3281 - 15282 	1163 
10351 - 15283 	570 
11547 - 15284 	495 
19144 - 15285 	1517 
9105 - 15286 	481 
10231 - 15287 	651 
18865 - 15288 	1112 
18410 - 15289 	1719 
15201 - 15290 	2682 
7 - 15291 	2862 
2502 - 15292 	1980 
10337 - 15293 	1742 
10521 - 15294 	1065 
11643 - 15295 	1270 
14562 - 15296 	1397 
18520 - 15297 	131 
11822 - 15298 	5358 
9438 - 15299 	125 
8555 - 15300 	168 
16337 - 15301 	1005 
4206 - 15302 	1344 
12830 - 15303 	722 
8451 - 15304 	221 
4480 - 15305 	5312 
8496 - 15306 	22 
8663 - 15307 	2006 
2479 - 15308 	3885 
11190 - 15309 	520 
620 - 15310 	2885 
6385 - 15311 	1863 
1875 - 15312 	1404 
19867 - 15313 	372 
16860 - 15314 	3395 
557 - 15315 	2287 
1695 - 15316 	1722 
5496 - 15317 	768 
15732 - 15318 	764 
13152 - 15319 	1321 
18360 - 15320 	4040 
4379 - 15321 	4965 
17930 - 15322 	3681 
12885 - 15323 	2206 
6556 - 15324 	1218 
10344 - 15325 	3638 
19619 - 15326 	7161 
1091 - 15327 	1697 
4800 - 15328 	395 
7554 - 15329 	4167 
10948 - 15330 	3274 
12067 - 15331 	929 
13347 - 15332 	1859 
4770 - 15333 	523 
12896 - 15334 	1925 
16597 - 15335 	1699 
13820 - 15336 	1355 
12819 - 15337 	2240 
13189 - 15338 	574 
14122 - 15339 	479 
1455 - 15340 	416 
6404 - 15341 	4913 
3975 - 15342 	878 
10507 - 15343 	2912 
1152 - 15344 	1902 
12979 - 15345 	3720 
18660 - 15346 	4277 
5187 - 15347 	2096 
14639 - 15348 	1433 
4697 - 15349 	756 
11792 - 15350 	3535 
19314 - 15351 	5278 
2246 - 15352 	3637 
5400 - 15353 	1374 
3194 - 15354 	2358 
9260 - 15355 	9435 
359 - 15356 	4924 
10569 - 15357 	1497 
13739 - 15358 	3027 
8835 - 15359 	2673 
14717 - 15360 	3330 
13807 - 15361 	2025 
9851 - 15362 	2509 
7718 - 15363 	687 
13816 - 15364 	1168 
3054 - 15365 	1470 
13758 - 15366 	442 
12700 - 15367 	807 
14891 - 15368 	4518 
5798 - 15369 	2347 
4458 - 15370 	2720 
8547 - 15371 	462 
620 - 15372 	57 
16149 - 15373 	4025 
4494 - 15374 	4862 
9851 - 15375 	568 
4406 - 15376 	1531 
4051 - 15377 	4307 
13060 - 15378 	1711 
9758 - 15379 	3404 
11421 - 15380 	756 
4330 - 15381 	3212 
6876 - 15382 	1272 
16256 - 15383 	665 
19049 - 15384 	4933 
4228 - 15385 	450 
11358 - 15386 	871 
6814 - 15387 	2434 
12941 - 15388 	2060 
4054 - 15389 	1674 
17523 - 15390 	7759 
7718 - 15391 	5161 
3649 - 15392 	2225 
11826 - 15393 	2976 
16077 - 15394 	1851 
2208 - 15395 	2674 
5679 - 15396 	748 
829 - 15397 	388 
5788 - 15398 	869 
5913 - 15399 	3371 
795 - 15400 	1955 
10466 - 15401 	2360 
427 - 15402 	2435 
17657 - 15403 	2837 
16686 - 15404 	1232 
18255 - 15405 	1350 
3580 - 15406 	1975 
2717 - 15407 	735 
9916 - 15408 	2222 
6498 - 15409 	7747 
17715 - 15410 	1616 
1114 - 15411 	4456 
16752 - 15412 	2089 
7746 - 15413 	1946 
7824 - 15414 	200 
2814 - 15415 	1782 
10161 - 15416 	482 
691 - 15417 	2569 
15526 - 15418 	4549 
12832 - 15419 	2467 
7266 - 15420 	1097 
11641 - 15421 	3098 
14861 - 15422 	3781 
9691 - 15423 	461 
3859 - 15424 	3685 
17002 - 15425 	2001 
6085 - 15426 	3307 
12697 - 15427 	6040 
17375 - 15428 	3174 
5510 - 15429 	4437 
16006 - 15430 	6143 
4005 - 15431 	1265 
6572 - 15432 	2218 
14104 - 15433 	2282 
14011 - 15434 	1502 
12090 - 15435 	635 
2747 - 15436 	1015 
8752 - 15437 	1692 
12916 - 15438 	1888 
17868 - 15439 	3900 
1363 - 15440 	2738 
10639 - 15441 	144 
3051 - 15442 	322 
6624 - 15443 	1192 
3109 - 15444 	813 
18384 - 15445 	5375 
8242 - 15446 	2575 
12114 - 15447 	2441 
552 - 15448 	2789 
12436 - 15449 	1057 
18296 - 15450 	1826 
17650 - 15451 	1718 
11443 - 15452 	668 
6294 - 15453 	235 
19086 - 15454 	1759 
14261 - 15455 	4865 
9559 - 15456 	26 
12385 - 15457 	1301 
13271 - 15458 	970 
1706 - 15459 	1108 
16404 - 15460 	343 
1079 - 15461 	2575 
12842 - 15462 	2210 
10988 - 15463 	4009 
8762 - 15464 	2976 
9291 - 15465 	225 
15516 - 15466 	1020 
16515 - 15467 	3792 
18919 - 15468 	2052 
11499 - 15469 	1673 
7772 - 15470 	163 
5617 - 15471 	2358 
4484 - 15472 	3098 
9687 - 15473 	1152 
14757 - 15474 	3075 
16547 - 15475 	2712 
6826 - 15476 	151 
14737 - 15477 	3615 
4216 - 15478 	565 
6094 - 15479 	596 
9059 - 15480 	1134 
10495 - 15481 	10723 
9206 - 15482 	1960 
19678 - 15483 	297 
2584 - 15484 	2968 
8299 - 15485 	2751 
7480 - 15486 	1607 
329 - 15487 	510 
10043 - 15488 	662 
12456 - 15489 	1164 
61 - 15490 	6113 
4830 - 15491 	3267 
7381 - 15492 	3904 
8812 - 15493 	2539 
13619 - 15494 	3628 
1889 - 15495 	847 
10654 - 15496 	2445 
1920 - 15497 	2239 
2217 - 15498 	113 
13337 - 15499 	3208 
219 - 15500 	2070 
7244 - 15501 	44 
1258 - 15502 	2242 
19262 - 15503 	516 
14785 - 15504 	3731 
8176 - 15505 	2304 
5384 - 15506 	176 
9003 - 15507 	5585 
12694 - 15508 	6405 
1796 - 15509 	36 
14025 - 15510 	1794 
16292 - 15511 	52 
2441 - 15512 	1888 
15915 - 15513 	115 
6183 - 15514 	1602 
16282 - 15515 	1814 
18631 - 15516 	1624 
12353 - 15517 	2141 
813 - 15518 	1457 
17180 - 15519 	372 
9076 - 15520 	6772 
6996 - 15521 	2521 
11160 - 15522 	4226 
19853 - 15523 	1035 
13659 - 15524 	5024 
7597 - 15525 	899 
12847 - 15526 	2476 
11910 - 15527 	5137 
10292 - 15528 	1817 
1630 - 15529 	2954 
7915 - 15530 	5475 
16434 - 15531 	1839 
5302 - 15532 	5143 
16058 - 15533 	3585 
5345 - 15534 	1666 
17472 - 15535 	3397 
16401 - 15536 	2791 
7563 - 15537 	1014 
5854 - 15538 	2054 
4204 - 15539 	1865 
1926 - 15540 	5263 
14844 - 15541 	2252 
4823 - 15542 	1473 
19529 - 15543 	314 
12267 - 15544 	4851 
17118 - 15545 	4756 
12998 - 15546 	3730 
16433 - 15547 	1395 
18813 - 15548 	2871 
11756 - 15549 	6384 
7849 - 15550 	1437 
17584 - 15551 	604 
4331 - 15552 	3055 
998 - 15553 	4215 
7609 - 15554 	442 
173 - 15555 	4210 
12543 - 15556 	2102 
2305 - 15557 	2399 
14006 - 15558 	3552 
11066 - 15559 	1593 
452 - 15560 	4905 
19545 - 15561 	1031 
3997 - 15562 	2108 
4032 - 15563 	1178 
7120 - 15564 	2641 
951 - 15565 	1260 
5814 - 15566 	2454 
17758 - 15567 	3039 
4625 - 15568 	2074 
13350 - 15569 	1216 
16193 - 15570 	3544 
1718 - 15571 	680 
15715 - 15572 	3755 
18596 - 15573 	14 
15853 - 15574 	2630 
8660 - 15575 	108 
2516 - 15576 	4808 
1621 - 15577 	142 
2559 - 15578 	52 
15044 - 15579 	191 
4882 - 15580 	327 
14333 - 15581 	514 
7783 - 15582 	2058 
1818 - 15583 	1738 
12503 - 15584 	1824 
7353 - 15585 	1100 
10583 - 15586 	1998 
9309 - 15587 	825 
7484 - 15588 	2326 
2235 - 15589 	489 
19953 - 15590 	5217 
16532 - 15591 	1642 
4761 - 15592 	3471 
3116 - 15593 	1082 
2523 - 15594 	4856 
16611 - 15595 	1755 
5768 - 15596 	848 
7710 - 15597 	6994 
19295 - 15598 	1399 
17906 - 15599 	2025 
18180 - 15600 	2831 
9711 - 15601 	2832 
4478 - 15602 	2180 
2680 - 15603 	1242 
16327 - 15604 	4889 
10191 - 15605 	2197 
6580 - 15606 	1590 
3905 - 15607 	1924 
18988 - 15608 	3664 
5333 - 15609 	2150 
4430 - 15610 	2098 
6562 - 15611 	958 
10010 - 15612 	2038 
17726 - 15613 	23 
10467 - 15614 	2487 
11467 - 15615 	2336 
13912 - 15616 	646 
1462 - 15617 	983 
18173 - 15618 	2630 
13689 - 15619 	2787 
1839 - 15620 	1265 
19430 - 15621 	7977 
15547 - 15622 	80 
14195 - 15623 	2481 
6851 - 15624 	2626 
11955 - 15625 	93 
3533 - 15626 	300 
12175 - 15627 	2178 
19959 - 15628 	954 
19204 - 15629 	2153 
17329 - 15630 	3454 
162 - 15631 	1051 
16062 - 15632 	6384 
11059 - 15633 	4751 
4540 - 15634 	5987 
19552 - 15635 	2805 
1179 - 15636 	799 
12158 - 15637 	4398 
19650 - 15638 	2680 
9735 - 15639 	116 
19129 - 15640 	2486 
15875 - 15641 	6988 
18421 - 15642 	2528 
14151 - 15643 	1963 
8420 - 15644 	1398 
5221 - 15645 	545 
1247 - 15646 	228 
13702 - 15647 	4820 
11498 - 15648 	4805 
19339 - 15649 	2308 
13920 - 15650 	4750 
5588 - 15651 	3346 
5302 - 15652 	703 
1406 - 15653 	6918 
1157 - 15654 	1159 
11949 - 15655 	1482 
679 - 15656 	1007 
16955 - 15657 	2513 
276 - 15658 	2304 
12547 - 15659 	93 
17474 - 15660 	1377 
13047 - 15661 	4938 
6590 - 15662 	1465 
13170 - 15663 	3728 
10560 - 15664 	1636 
15398 - 15665 	694 
15993 - 15666 	1138 
15306 - 15667 	1160 
16668 - 15668 	997 
18562 - 15669 	1585 
17310 - 15670 	3276 
11063 - 15671 	1754 
2402 - 15672 	1304 
11769 - 15673 	2978 
17657 - 15674 	806 
13699 - 15675 	4718 
1788 - 15676 	916 
1038 - 15677 	2715 
2208 - 15678 	5494 
4633 - 15679 	3935 
14580 - 15680 	1832 
11954 - 15681 	2110 
2674 - 15682 	2156 
1987 - 15683 	879 
19217 - 15684 	422 
2624 - 15685 	658 
15947 - 15686 	1564 
11312 - 15687 	3466 
3552 - 15688 	3494 
19388 - 15689 	2895 
19820 - 15690 	3080 
6481 - 15691 	1395 
14975 - 15692 	7208 
15357 - 15693 	2592 
18838 - 15694 	117 
18609 - 15695 	2975 
16038 - 15696 	312 
14338 - 15697 	2535 
6973 - 15698 	1249 
14844 - 15699 	1344 
18732 - 15700 	2837 
3412 - 15701 	589 
12560 - 15702 	3337 
3224 - 15703 	28 
13722 - 15704 	109 
409 - 15705 	814 
322 - 15706 	925 
11745 - 15707 	2774 
15491 - 15708 	2207 
113 - 15709 	2186 
18613 - 15710 	490 
2239 - 15711 	8339 
12920 - 15712 	89 
3381 - 15713 	3007 
8190 - 15714 	1851 
16246 - 15715 	523 
9719 - 15716 	2468 
3252 - 15717 	557 
7578 - 15718 	5672 
17507 - 15719 	3440 
19877 - 15720 	4960 
1651 - 15721 	2241 
2182 - 15722 	437 
6759 - 15723 	1951 
9435 - 15724 	1529 
13278 - 15725 	835 
14080 - 15726 	1573 
4448 - 15727 	222 
10701 - 15728 	5315 
14788 - 15729 	1433 
18042 - 15730 	5377 
2259 - 15731 	4367 
15007 - 15732 	156 
18061 - 15733 	10423 
9238 - 15734 	6569 
13498 - 15735 	2675 
6045 - 15736 	741 
8017 - 15737 	3051 
7139 - 15738 	7410 
6322 - 15739 	3646 
19919 - 15740 	2263 
17546 - 15741 	2753 
3877 - 15742 	4404 
11398 - 15743 	1986 
15203 - 15744 	137 
12689 - 15745 	3642 
9370 - 15746 	2191 
4787 - 15747 	3271 
3646 - 15748 	2400 
1378 - 15749 	5468 
10725 - 15750 	848 
11941 - 15751 	6021 
19734 - 15752 	2081 
1207 - 15753 	187 
14357 - 15754 	379 
18510 - 15755 	2752 
16221 - 15756 	1892 
16568 - 15757 	3108 
14586 - 15758 	1369 
17902 - 15759 	2662 
14726 - 15760 	3062 
11094 - 15761 	4044 
19176 - 15762 	2988 
13545 - 15763 	1729 
1323 - 15764 	1046 
15717 - 15765 	680 
6958 - 15766 	2922 
10946 - 15767 	375 
1091 - 15768 	2061 
12562 - 15769 	5101 
2727 - 15770 	7225 
13743 - 15771 	1425 
9903 - 15772 	1820 
7291 - 15773 	1013 
229 - 15774 	4230 
16836 - 15775 	1771 
139 - 15776 	2191 
11150 - 15777 	2823 
19935 - 15778 	1564 
15338 - 15779 	344 
16056 - 15780 	3990 
13226 - 15781 	813 
17482 - 15782 	2292 
7547 - 15783 	206 
11172 - 15784 	4759 
8994 - 15785 	25 
13651 - 15786 	1531 
5803 - 15787 	1557 
17554 - 15788 	2126 
5807 - 15789 	3933 
519 - 15790 	218 
9804 - 15791 	29 
12522 - 15792 	12823 
12318 - 15793 	2661 
1699 - 15794 	5084 
8659 - 15795 	1018 
3529 - 15796 	142 
1 - 15797 	2724 
11436 - 15798 	1585 
15045 - 15799 	663 
17469 - 15800 	2961 
14013 - 15801 	3520 
19561 - 15802 	3534 
14912 - 15803 	4973 
19661 - 15804 	4622 
9831 - 15805 	1497 
16837 - 15806 	5668 
13405 - 15807 	203 
6089 - 15808 	2916 
14197 - 15809 	943 
7537 - 15810 	660 
781 - 15811 	817 
3914 - 15812 	92 
10150 - 15813 	2744 
16518 - 15814 	1390 
7382 - 15815 	250 
12797 - 15816 	1566 
4446 - 15817 	790 
11259 - 15818 	105 
15789 - 15819 	3595 
11880 - 15820 	3981 
3543 - 15821 	947 
5273 - 15822 	2221 
8267 - 15823 	680 
3505 - 15824 	4206 
7199 - 15825 	1989 
9244 - 15826 	822 
3517 - 15827 	964 
12299 - 15828 	2455 
9394 - 15829 	942 
12773 - 15830 	1998 
18213 - 15831 	521 
13061 - 15832 	1202 
16132 - 15833 	5384 
15658 - 15834 	75 
6391 - 15835 	149 
14441 - 15836 	2133 
2997 - 15837 	586 
7016 - 15838 	3514 
2338 - 15839 	3665 
8068 - 15840 	346 
5279 - 15841 	869 
6787 - 15842 	3027 
4430 - 15843 	3525 
8688 - 15844 	3024 
15470 - 15845 	2712 
3055 - 15846 	681 
7866 - 15847 	3418 
12901 - 15848 	2410 
7489 - 15849 	1857 
17231 - 15850 	1143 
4722 - 15851 	244 
12848 - 15852 	241 
18220 - 15853 	990 
4740 - 15854 	1051 
741 - 15855 	872 
4948 - 15856 	1189 
2497 - 15857 	2038 
9592 - 15858 	1127 
4120 - 15859 	2454 
10044 - 15860 	1278 
13151 - 15861 	3964 
15935 - 15862 	2511 
13309 - 15863 	862 
9121 - 15864 	4981 
11751 - 15865 	9921 
199 - 15866 	2446 
8882 - 15867 	2874 
7162 - 15868 	1246 
14058 - 15869 	1016 
14201 - 15870 	924 
12386 - 15871 	6237 
17914 - 15872 	4554 
7385 - 15873 	4630 
15239 - 15874 	3610 
16079 - 15875 	951 
12150 - 15876 	3693 
599 - 15877 	2611 
2332 - 15878 	1151 
15258 - 15879 	1251 
17576 - 15880 	3710 
18800 - 15881 	1634 
1398 - 15882 	2372 
6223 - 15883 	2056 
19673 - 15884 	2317 
6403 - 15885 	4544 
17284 - 15886 	2204 
10074 - 15887 	5059 
7059 - 15888 	2651 
11868 - 15889 	3869 
15740 - 15890 	984 
14199 - 15891 	2581 
4262 - 15892 	163 
1728 - 15893 	177 
8518 - 15894 	1373 
14574 - 15895 	1972 
3761 - 15896 	2697 
9444 - 15897 	1916 
16215 - 15898 	1540 
15343 - 15899 	1420 
9921 - 15900 	296 
5336 - 15901 	3973 
11210 - 15902 	1380 
16259 - 15903 	2570 
8840 - 15904 	304 
15984 - 15905 	1863 
17915 - 15906 	2216 
11421 - 15907 	1627 
12909 - 15908 	1871 
12744 - 15909 	3153 
9218 - 15910 	75 
3812 - 15911 	728 
10315 - 15912 	217 
10273 - 15913 	2909 
15795 - 15914 	2421 
2749 - 15915 	2144 
3945 - 15916 	2021 
16100 - 15917 	2371 
15202 - 15918 	3019 
13267 - 15919 	5105 
12869 - 15920 	1249 
13746 - 15921 	2356 
9004 - 15922 	498 
16755 - 15923 	443 
3465 - 15924 	273 
8016 - 15925 	6895 
9968 - 15926 	2103 
9629 - 15927 	782 
4675 - 15928 	3126 
4565 - 15929 	1246 
15575 - 15930 	2000 
15857 - 15931 	221 
5376 - 15932 	8931 
6455 - 15933 	4217 
6792 - 15934 	3516 
2174 - 15935 	946 
17641 - 15936 	5044 
4058 - 15937 	1314 
1642 - 15938 	2165 
9812 - 15939 	2054 
7818 - 15940 	2072 
19655 - 15941 	3298 
14464 - 15942 	3153 
8836 - 15943 	2044 
15718 - 15944 	862 
19107 - 15945 	1745 
7380 - 15946 	1603 
11644 - 15947 	1329 
1581 - 15948 	2807 
13881 - 15949 	4911 
15318 - 15950 	3066 
11204 - 15951 	1459 
18602 - 15952 	2604 
15866 - 15953 	1557 
13443 - 15954 	1211 
15110 - 15955 	2228 
8269 - 15956 	948 
5110 - 15957 	2690 
15844 - 15958 	5272 
4139 - 15959 	1795 
17061 - 15960 	1871 
1295 - 15961 	1486 
7240 - 15962 	411 
13302 - 15963 	752 
10098 - 15964 	4502 
12709 - 15965 	1016 
9146 - 15966 	4551 
14796 - 15967 	1722 
13899 - 15968 	2552 
13401 - 15969 	2969 
13497 - 15970 	526 
8436 - 15971 	1482 
15987 - 15972 	7740 
7353 - 15973 	166 
10444 - 15974 	2745 
9799 - 15975 	613 
13779 - 15976 	7098 
5088 - 15977 	1167 
10087 - 15978 	2411 
2147 - 15979 	378 
9943 - 15980 	925 
1443 - 15981 	816 
13604 - 15982 	6787 
1404 - 15983 	2019 
15392 - 15984 	1919 
1295 - 15985 	709 
2130 - 15986 	1237 
7259 - 15987 	1322 
5445 - 15988 	2459 
6696 - 15989 	2262 
8362 - 15990 	3704 
504 - 15991 	6941 
12906 - 15992 	2809 
16049 - 15993 	404 
3844 - 15994 	2116 
9667 - 15995 	3463 
19901 - 15996 	282 
10304 - 15997 	4643 
11122 - 15998 	3046 
17972 - 15999 	396 
14155 - 16000 	50 
16249 - 16001 	1818 
13541 - 16002 	3239 
19533 - 16003 	59 
13555 - 16004 	476 
14590 - 16005 	607 
12619 - 16006 	1855 
12654 - 16007 	1774 
5398 - 16008 	94 
19315 - 16009 	598 
10866 - 16010 	1380 
15226 - 16011 	3570 
17206 - 16012 	1929 
4851 - 16013 	218 
935 - 16014 	824 
19349 - 16015 	5566 
2063 - 16016 	2218 
672 - 16017 	2182 
3050 - 16018 	3104 
13155 - 16019 	2008 
15712 - 16020 	5669 
6713 - 16021 	5313 
1824 - 16022 	3476 
9727 - 16023 	240 
13294 - 16024 	841 
8446 - 16025 	5126 
13278 - 16026 	2777 
10459 - 16027 	296 
9874 - 16028 	3595 
12867 - 16029 	4756 
16468 - 16030 	2353 
8836 - 16031 	23 
17774 - 16032 	1949 
17398 - 16033 	2996 
12322 - 16034 	3366 
9629 - 16035 	1420 
2308 - 16036 	5171 
14752 - 16037 	3338 
9927 - 16038 	1796 
6794 - 16039 	967 
2119 - 16040 	389 
17713 - 16041 	3189 
10395 - 16042 	2028 
9426 - 16043 	2350 
10590 - 16044 	2044 
10986 - 16045 	5963 
7345 - 16046 	582 
2699 - 16047 	2532 
8282 - 16048 	6567 
17232 - 16049 	1614 
7705 - 16050 	5711 
17379 - 16051 	1827 
19877 - 16052 	3567 
9756 - 16053 	2146 
9862 - 16054 	7042 
9273 - 16055 	1680 
13405 - 16056 	3367 
18514 - 16057 	1361 
14483 - 16058 	1419 
12028 - 16059 	1834 
16422 - 16060 	986 
16434 - 16061 	858 
227 - 16062 	18 
2942 - 16063 	1398 
18285 - 16064 	2075 
16314 - 16065 	2086 
19664 - 16066 	1612 
5514 - 16067 	457 
17112 - 16068 	3123 
9543 - 16069 	3066 
14198 - 16070 	5893 
11309 - 16071 	2712 
1364 - 16072 	4765 
521 - 16073 	3902 
11155 - 16074 	1544 
7832 - 16075 	7678 
6246 - 16076 	2249 
6352 - 16077 	1742 
14580 - 16078 	377 
3865 - 16079 	3069 
7307 - 16080 	1998 
6773 - 16081 	437 
11408 - 16082 	685 
12328 - 16083 	1604 
2734 - 16084 	4858 
16131 - 16085 	4398 
11997 - 16086 	5529 
14749 - 16087 	7640 
14532 - 16088 	2950 
13055 - 16089 	202 
1872 - 16090 	3205 
5552 - 16091 	1764 
9767 - 16092 	948 
17119 - 16093 	1000 
16057 - 16094 	1575 
15214 - 16095 	1638 
16560 - 16096 	515 
2420 - 16097 	3994 
507 - 16098 	2273 
15408 - 16099 	2812 
8961 - 16100 	111 
1754 - 16101 	1186 
3822 - 16102 	4107 
14193 - 16103 	3722 
11336 - 16104 	3220 
11525 - 16105 	2188 
13835 - 16106 	1869 
9570 - 16107 	873 
245 - 16108 	6702 
19287 - 16109 	79 
13298 - 16110 	2781 
16610 - 16111 	2294 
9491 - 16112 	7577 
6745 - 16113 	5700 
11674 - 16114 	463 
11592 - 16115 	1480 
7174 - 16116 	2900 
14355 - 16117 	2155 
8208 - 16118 	2269 
18892 - 16119 	2109 
18265 - 16120 	578 
11266 - 16121 	1923 
7264 - 16122 	1343 
17152 - 16123 	1489 
10748 - 16124 	1827 
14001 - 16125 	2494 
9753 - 16126 	2003 
10357 - 16127 	3719 
18928 - 16128 	3218 
239 - 16129 	1266 
16434 - 16130 	2414 
2264 - 16131 	1527 
422 - 16132 	485 
15691 - 16133 	1549 
12888 - 16134 	1177 
17005 - 16135 	3194 
4849 - 16136 	2784 
4720 - 16137 	2124 
1136 - 16138 	2507 
3494 - 16139 	2012 
14547 - 16140 	1365 
7682 - 16141 	1595 
7609 - 16142 	504 
19696 - 16143 	5523 
2982 - 16144 	2301 
15178 - 16145 	6737 
16821 - 16146 	1625 
1344 - 16147 	658 
15422 - 16148 	5396 
1430 - 16149 	1858 
13729 - 16150 	3214 
19256 - 16151 	616 
6239 - 16152 	2720 
18114 - 16153 	3036 
4946 - 16154 	4064 
4477 - 16155 	8407 
1283 - 16156 	1072 
676 - 16157 	4061 
15608 - 16158 	716 
7376 - 16159 	2802 
11593 - 16160 	2639 
11135 - 16161 	4699 
2445 - 16162 	2717 
19672 - 16163 	2307 
9038 - 16164 	2858 
3878 - 16165 	2832 
6629 - 16166 	875 
440 - 16167 	1996 
8677 - 16168 	1917 
10121 - 16169 	2185 
11995 - 16170 	1617 
6023 - 16171 	2853 
18930 - 16172 	4275 
252 - 16173 	6094 
10143 - 16174 	281 
7074 - 16175 	826 
9823 - 16176 	2335 
2013 - 16177 	9494 
7443 - 16178 	3444 
15269 - 16179 	4493 
5436 - 16180 	239 
3141 - 16181 	3123 
12907 - 16182 	4943 
3819 - 16183 	423 
3312 - 16184 	100 
12353 - 16185 	1655 
4360 - 16186 	2935 
4137 - 16187 	3586 
13152 - 16188 	2576 
4141 - 16189 	1991 
7044 - 16190 	2044 
19343 - 16191 	2746 
12507 - 16192 	104 
9710 - 16193 	2628 
12914 - 16194 	1824 
18735 - 16195 	3332 
3039 - 16196 	610 
5549 - 16197 	5109 
5978 - 16198 	3834 
575 - 16199 	2607 
634 - 16200 	298 
16310 - 16201 	4620 
16457 - 16202 	4023 
8994 - 16203 	1669 
6502 - 16204 	3164 
16189 - 16205 	2645 
14376 - 16206 	1570 
13057 - 16207 	2249 
4404 - 16208 	2985 
9682 - 16209 	2188 
5079 - 16210 	631 
15073 - 16211 	46 
13732 - 16212 	805 
1662 - 16213 	3821 
2865 - 16214 	4456 
7736 - 16215 	3708 
3878 - 16216 	1503 
7440 - 16217 	2839 
8973 - 16218 	297 
7915 - 16219 	3396 
10452 - 16220 	10164 
18346 - 16221 	3070 
19709 - 16222 	6057 
11929 - 16223 	3751 
19125 - 16224 	547 
12845 - 16225 	3128 
3796 - 16226 	175 
9026 - 16227 	305 
950 - 16228 	1467 
19092 - 16229 	1456 
4692 - 16230 	2228 
14550 - 16231 	1279 
1837 - 16232 	8067 
18134 - 16233 	3157 
13385 - 16234 	4175 
17160 - 16235 	2114 
16999 - 16236 	504 
16549 - 16237 	1279 
11613 - 16238 	2691 
5312 - 16239 	4927 
589 - 16240 	2323 
8817 - 16241 	2192 
16355 - 16242 	512 
2742 - 16243 	267 
8479 - 16244 	3211 
9212 - 16245 	1514 
16632 - 16246 	2139 
11899 - 16247 	1714 
15853 - 16248 	1079 
7305 - 16249 	2736 
17403 - 16250 	1467 
10652 - 16251 	1856 
1570 - 16252 	1783 
8188 - 16253 	1838 
4488 - 16254 	2222 
12634 - 16255 	2246 
19483 - 16256 	1462 
19297 - 16257 	2385 
2974 - 16258 	2432 
13361 - 16259 	72 
1983 - 16260 	576 
15041 - 16261 	614 
11643 - 16262 	6673 
7678 - 16263 	5140 
18995 - 16264 	359 
14936 - 16265 	4249 
2299 - 16266 	3890 
7255 - 16267 	191 
906 - 16268 	1669 
8692 - 16269 	1228 
3612 - 16270 	1837 
16391 - 16271 	1744 
4016 - 16272 	3229 
213 - 16273 	370 
13472 - 16274 	5764 
3397 - 16275 	2827 
11313 - 16276 	4585 
2936 - 16277 	327 
9303 - 16278 	1027 
1893 - 16279 	5501 
2469 - 16280 	4638 
1077 - 16281 	2356 
13881 - 16282 	612 
2273 - 16283 	441 
14328 - 16284 	2388 
3399 - 16285 	683 
